Year,Storm,Province,concurrent_storms_combined_intensity,concurrent_storms_count,days_since_last_storm,has_concurrent_storm,nearest_concurrent_storm_distance,storms_past_30_days
2014,Ompong,Agusan del Norte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Agusan del Sur,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Aklan,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Albay,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Antique,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Apayao,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Aurora,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Basilan,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Bataan,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Batanes,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Batangas,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Benguet,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Biliran,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Bohol,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Bukidnon,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Bulacan,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Cagayan,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Camarines Norte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Camarines Sur,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Camiguin,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Capiz,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Catanduanes,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Cavite,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Cebu,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Cotabato,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Davao de Oro,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Davao del Norte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Davao del Sur,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Davao Occidental,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Davao Oriental,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Dinagat Islands,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Eastern Samar,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Guimaras,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Ifugao,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Ilocos Norte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Ilocos Sur,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Iloilo,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Isabela,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Kalinga,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,La Union,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Laguna,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Lanao del Norte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Lanao del Sur,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Leyte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Maguindanao del Norte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Maguindanao del Sur,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Marinduque,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Masbate,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Metro Manila,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Misamis Occidental,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Misamis Oriental,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Mountain Province,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Negros Occidental,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Negros Oriental,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Northern Samar,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Nueva Ecija,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Nueva Vizcaya,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Occidental Mindoro,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Oriental Mindoro,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Palawan,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Pampanga,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Pangasinan,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Quezon,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Quirino,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Rizal,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Romblon,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Samar,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Sarangani,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Siquijor,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Sorsogon,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,South Cotabato,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Southern Leyte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Sultan Kudarat,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Sulu,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Surigao del Norte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Surigao del Sur,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Tarlac,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Tawi-Tawi,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Zambales,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Zamboanga del Norte,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Zamboanga del Sur,135.8905,1,6.0,1,2255.458250564596,2
2014,Ompong,Zamboanga Sibugay,135.8905,1,6.0,1,2255.458250564596,2
2014,Paeng,Abra,0.0,0,13.0,0,-999.0,2
2014,Paeng,Agusan del Norte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Agusan del Sur,0.0,0,13.0,0,-999.0,2
2014,Paeng,Aklan,0.0,0,13.0,0,-999.0,2
2014,Paeng,Albay,0.0,0,13.0,0,-999.0,2
2014,Paeng,Antique,0.0,0,13.0,0,-999.0,2
2014,Paeng,Apayao,0.0,0,13.0,0,-999.0,2
2014,Paeng,Aurora,0.0,0,13.0,0,-999.0,2
2014,Paeng,Basilan,0.0,0,13.0,0,-999.0,2
2014,Paeng,Bataan,0.0,0,13.0,0,-999.0,2
2014,Paeng,Batanes,0.0,0,13.0,0,-999.0,2
2014,Paeng,Batangas,0.0,0,13.0,0,-999.0,2
2014,Paeng,Benguet,0.0,0,13.0,0,-999.0,2
2014,Paeng,Biliran,0.0,0,13.0,0,-999.0,2
2014,Paeng,Bohol,0.0,0,13.0,0,-999.0,2
2014,Paeng,Bukidnon,0.0,0,13.0,0,-999.0,2
2014,Paeng,Bulacan,0.0,0,13.0,0,-999.0,2
2014,Paeng,Cagayan,0.0,0,13.0,0,-999.0,2
2014,Paeng,Camarines Norte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Camarines Sur,0.0,0,13.0,0,-999.0,2
2014,Paeng,Camiguin,0.0,0,13.0,0,-999.0,2
2014,Paeng,Capiz,0.0,0,13.0,0,-999.0,2
2014,Paeng,Catanduanes,0.0,0,13.0,0,-999.0,2
2014,Paeng,Cavite,0.0,0,13.0,0,-999.0,2
2014,Paeng,Cebu,0.0,0,13.0,0,-999.0,2
2014,Paeng,Cotabato,0.0,0,13.0,0,-999.0,2
2014,Paeng,Davao de Oro,0.0,0,13.0,0,-999.0,2
2014,Paeng,Davao del Norte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Davao del Sur,0.0,0,13.0,0,-999.0,2
2014,Paeng,Davao Occidental,0.0,0,13.0,0,-999.0,2
2014,Paeng,Davao Oriental,0.0,0,13.0,0,-999.0,2
2014,Paeng,Dinagat Islands,0.0,0,13.0,0,-999.0,2
2014,Paeng,Eastern Samar,0.0,0,13.0,0,-999.0,2
2014,Paeng,Guimaras,0.0,0,13.0,0,-999.0,2
2014,Paeng,Ifugao,0.0,0,13.0,0,-999.0,2
2014,Paeng,Ilocos Norte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Ilocos Sur,0.0,0,13.0,0,-999.0,2
2014,Paeng,Iloilo,0.0,0,13.0,0,-999.0,2
2014,Paeng,Isabela,0.0,0,13.0,0,-999.0,2
2014,Paeng,Kalinga,0.0,0,13.0,0,-999.0,2
2014,Paeng,La Union,0.0,0,13.0,0,-999.0,2
2014,Paeng,Laguna,0.0,0,13.0,0,-999.0,2
2014,Paeng,Lanao del Norte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Lanao del Sur,0.0,0,13.0,0,-999.0,2
2014,Paeng,Leyte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Maguindanao del Norte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Maguindanao del Sur,0.0,0,13.0,0,-999.0,2
2014,Paeng,Marinduque,0.0,0,13.0,0,-999.0,2
2014,Paeng,Masbate,0.0,0,13.0,0,-999.0,2
2014,Paeng,Metro Manila,0.0,0,13.0,0,-999.0,2
2014,Paeng,Misamis Occidental,0.0,0,13.0,0,-999.0,2
2014,Paeng,Misamis Oriental,0.0,0,13.0,0,-999.0,2
2014,Paeng,Mountain Province,0.0,0,13.0,0,-999.0,2
2014,Paeng,Negros Occidental,0.0,0,13.0,0,-999.0,2
2014,Paeng,Negros Oriental,0.0,0,13.0,0,-999.0,2
2014,Paeng,Northern Samar,0.0,0,13.0,0,-999.0,2
2014,Paeng,Nueva Ecija,0.0,0,13.0,0,-999.0,2
2014,Paeng,Nueva Vizcaya,0.0,0,13.0,0,-999.0,2
2014,Paeng,Occidental Mindoro,0.0,0,13.0,0,-999.0,2
2014,Paeng,Oriental Mindoro,0.0,0,13.0,0,-999.0,2
2014,Paeng,Palawan,0.0,0,13.0,0,-999.0,2
2014,Paeng,Pampanga,0.0,0,13.0,0,-999.0,2
2014,Paeng,Pangasinan,0.0,0,13.0,0,-999.0,2
2014,Paeng,Quezon,0.0,0,13.0,0,-999.0,2
2014,Paeng,Quirino,0.0,0,13.0,0,-999.0,2
2014,Paeng,Rizal,0.0,0,13.0,0,-999.0,2
2014,Paeng,Romblon,0.0,0,13.0,0,-999.0,2
2014,Paeng,Samar,0.0,0,13.0,0,-999.0,2
2014,Paeng,Sarangani,0.0,0,13.0,0,-999.0,2
2014,Paeng,Siquijor,0.0,0,13.0,0,-999.0,2
2014,Paeng,Sorsogon,0.0,0,13.0,0,-999.0,2
2014,Paeng,South Cotabato,0.0,0,13.0,0,-999.0,2
2014,Paeng,Southern Leyte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Sultan Kudarat,0.0,0,13.0,0,-999.0,2
2014,Paeng,Sulu,0.0,0,13.0,0,-999.0,2
2014,Paeng,Surigao del Norte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Surigao del Sur,0.0,0,13.0,0,-999.0,2
2014,Paeng,Tarlac,0.0,0,13.0,0,-999.0,2
2014,Paeng,Tawi-Tawi,0.0,0,13.0,0,-999.0,2
2014,Paeng,Zambales,0.0,0,13.0,0,-999.0,2
2014,Paeng,Zamboanga del Norte,0.0,0,13.0,0,-999.0,2
2014,Paeng,Zamboanga del Sur,0.0,0,13.0,0,-999.0,2
2014,Paeng,Zamboanga Sibugay,0.0,0,13.0,0,-999.0,2
2014,Queenie,Abra,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Agusan del Norte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Agusan del Sur,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Aklan,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Albay,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Antique,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Apayao,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Aurora,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Basilan,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Bataan,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Batanes,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Batangas,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Benguet,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Biliran,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Bohol,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Bukidnon,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Bulacan,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Cagayan,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Camarines Norte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Camarines Sur,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Camiguin,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Capiz,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Catanduanes,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Cavite,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Cebu,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Cotabato,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Davao de Oro,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Davao del Norte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Davao del Sur,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Davao Occidental,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Davao Oriental,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Dinagat Islands,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Eastern Samar,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Guimaras,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Ifugao,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Ilocos Norte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Ilocos Sur,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Iloilo,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Isabela,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Kalinga,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,La Union,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Laguna,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Lanao del Norte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Lanao del Sur,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Leyte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Maguindanao del Norte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Maguindanao del Sur,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Marinduque,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Masbate,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Metro Manila,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Misamis Occidental,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Misamis Oriental,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Mountain Province,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Negros Occidental,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Negros Oriental,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Northern Samar,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Nueva Ecija,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Nueva Vizcaya,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Occidental Mindoro,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Oriental Mindoro,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Palawan,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Pampanga,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Pangasinan,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Quezon,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Quirino,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Rizal,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Romblon,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Samar,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Sarangani,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Siquijor,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Sorsogon,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,South Cotabato,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Southern Leyte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Sultan Kudarat,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Sulu,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Surigao del Norte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Surigao del Sur,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Tarlac,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Tawi-Tawi,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Zambales,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Zamboanga del Norte,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Zamboanga del Sur,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Queenie,Zamboanga Sibugay,130.87466666666668,1,18.0,1,5479.094337583515,1
2014,Ruby,Abra,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Agusan del Norte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Agusan del Sur,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Aklan,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Albay,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Antique,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Apayao,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Aurora,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Basilan,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Bataan,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Batanes,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Batangas,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Benguet,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Biliran,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Bohol,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Bukidnon,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Bulacan,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Cagayan,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Camarines Norte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Camarines Sur,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Camiguin,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Capiz,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Catanduanes,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Cavite,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Cebu,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Cotabato,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Davao de Oro,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Davao del Norte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Davao del Sur,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Davao Occidental,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Davao Oriental,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Dinagat Islands,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Eastern Samar,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Guimaras,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Ifugao,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Ilocos Norte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Ilocos Sur,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Iloilo,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Isabela,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Kalinga,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,La Union,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Laguna,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Lanao del Norte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Lanao del Sur,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Leyte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Maguindanao del Norte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Maguindanao del Sur,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Marinduque,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Masbate,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Metro Manila,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Misamis Occidental,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Misamis Oriental,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Mountain Province,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Negros Occidental,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Negros Oriental,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Northern Samar,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Nueva Ecija,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Nueva Vizcaya,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Occidental Mindoro,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Oriental Mindoro,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Palawan,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Pampanga,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Pangasinan,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Quezon,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Quirino,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Rizal,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Romblon,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Samar,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Sarangani,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Siquijor,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Sorsogon,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,South Cotabato,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Southern Leyte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Sultan Kudarat,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Sulu,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Surigao del Norte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Surigao del Sur,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Tarlac,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Tawi-Tawi,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Zambales,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Zamboanga del Norte,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Zamboanga del Sur,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Ruby,Zamboanga Sibugay,63.205435897435905,1,23.0,1,5479.094337583515,1
2014,Seniang,Abra,0.0,0,15.0,0,-999.0,2
2014,Seniang,Agusan del Norte,0.0,0,15.0,0,-999.0,2
2014,Seniang,Agusan del Sur,0.0,0,15.0,0,-999.0,2
2014,Seniang,Aklan,0.0,0,15.0,0,-999.0,2
2014,Seniang,Albay,0.0,0,15.0,0,-999.0,2
2014,Seniang,Antique,0.0,0,15.0,0,-999.0,2
2014,Seniang,Apayao,0.0,0,15.0,0,-999.0,2
2014,Seniang,Aurora,0.0,0,15.0,0,-999.0,2
2014,Seniang,Basilan,0.0,0,15.0,0,-999.0,2
2014,Seniang,Bataan,0.0,0,15.0,0,-999.0,2
2014,Seniang,Batanes,0.0,0,15.0,0,-999.0,2
2014,Seniang,Batangas,0.0,0,15.0,0,-999.0,2
2014,Seniang,Benguet,0.0,0,15.0,0,-999.0,2
2014,Seniang,Biliran,0.0,0,15.0,0,-999.0,2
2014,Seniang,Bohol,0.0,0,15.0,0,-999.0,2
2014,Seniang,Bukidnon,0.0,0,15.0,0,-999.0,2
2014,Seniang,Bulacan,0.0,0,15.0,0,-999.0,2
2014,Seniang,Cagayan,0.0,0,15.0,0,-999.0,2
2014,Seniang,Camarines Norte,0.0,0,15.0,0,-999.0,2
2014,Seniang,Camarines Sur,0.0,0,15.0,0,-999.0,2
2014,Seniang,Camiguin,0.0,0,15.0,0,-999.0,2
2014,Seniang,Capiz,0.0,0,15.0,0,-999.0,2
2014,Seniang,Catanduanes,0.0,0,15.0,0,-999.0,2
2014,Seniang,Cavite,0.0,0,15.0,0,-999.0,2
2014,Seniang,Cebu,0.0,0,15.0,0,-999.0,2
2014,Seniang,Cotabato,0.0,0,15.0,0,-999.0,2
2014,Seniang,Davao de Oro,0.0,0,15.0,0,-999.0,2
2014,Seniang,Davao del Norte,0.0,0,15.0,0,-999.0,2
2014,Seniang,Davao del Sur,0.0,0,15.0,0,-999.0,2
2014,Seniang,Davao Occidental,0.0,0,15.0,0,-999.0,2
2014,Seniang,Davao Oriental,0.0,0,15.0,0,-999.0,2
2014,Seniang,Dinagat Islands,0.0,0,15.0,0,-999.0,2
2014,Seniang,Eastern Samar,0.0,0,15.0,0,-999.0,2
2014,Seniang,Guimaras,0.0,0,15.0,0,-999.0,2
2014,Seniang,Ifugao,0.0,0,15.0,0,-999.0,2
