date,province,latitude,longitude,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours,precipitation_sum
2013-10-09 00:00:00+00:00,Abra,17.60984,120.725334,11.298495,25.199999,5.0,1.5
2013-10-09 00:00:00+00:00,Agusan del Norte,8.963093,125.548836,13.896187,33.839996,1.0,0.1
2013-10-09 00:00:00+00:00,Agusan del Sur,8.611599,125.938034,12.287555,39.96,1.0,0.3
2013-10-09 00:00:00+00:00,Aklan,11.704745,122.361359,20.345573,33.839996,13.0,4.3999996
2013-10-09 00:00:00+00:00,Albay,13.110721,123.770493,8.905908,32.399998,15.0,15.4
2013-10-09 00:00:00+00:00,Antique,10.720562,121.961136,15.725037,32.039997,14.0,6.7
2013-10-09 00:00:00+00:00,Apayao,17.820738,121.425804,12.4811535,26.28,0.0,0.0
2013-10-09 00:00:00+00:00,Aurora,15.782074,121.5,6.489992,20.16,3.0,0.70000005
2013-10-09 00:00:00+00:00,Basilan,6.713532,122.018501,25.212852,42.48,24.0,21.3
2013-10-09 00:00:00+00:00,Bataan,14.657293,120.529739,7.5942073,18.72,5.0,0.6
2013-10-09 00:00:00+00:00,Batanes,20.421791,121.961777,31.542658,41.760002,7.0,1.9000001
2013-10-09 00:00:00+00:00,Batangas,13.743409,121.074379,13.849476,23.759998,4.0,1.4000001
2013-10-09 00:00:00+00:00,Benguet,16.48506,120.685715,3.319036,27.0,7.0,1.8000001
2013-10-09 00:00:00+00:00,Biliran,11.564148,124.473213,21.349546,36.36,24.0,13.599999
2013-10-09 00:00:00+00:00,Bohol,9.66608,123.897125,16.055353,36.719997,1.0,0.3
2013-10-09 00:00:00+00:00,Bukidnon,8.119508,125.183914,11.440978,33.839996,4.0,1.3
2013-10-09 00:00:00+00:00,Bulacan,14.86819,120.782852,11.966953,22.319998,3.0,0.6
2013-10-09 00:00:00+00:00,Cagayan,17.60984,121.682785,12.88981,27.359999,3.0,0.5
2013-10-09 00:00:00+00:00,Camarines Norte,14.094903,122.96125,13.755579,32.399998,12.0,24.000002
2013-10-09 00:00:00+00:00,Camarines Sur,13.602812,123.244728,11.4862,24.48,17.0,24.2
2013-10-09 00:00:00+00:00,Camiguin,9.244288,124.735474,35.632725,48.6,0.0,0.0
2013-10-09 00:00:00+00:00,Capiz,11.564148,122.785713,14.973577,27.359999,6.0,1.1
2013-10-09 00:00:00+00:00,Catanduanes,13.602812,124.317139,18.64369,33.839996,23.0,13.900001
