Year,Storm,Province,Damage to Infrastructure (PhP)
2020,Ambo,Albay,0
2020,Ambo,Aurora,0
2020,Ambo,Benguet,0
2020,Ambo,Bulacan,0
2020,Ambo,Camarines Norte,0
2020,Ambo,Camarines Sur,0
2020,Ambo,Catanduanes,0
2020,Ambo,Eastern Samar,0
2020,Ambo,Ifugao,0
2020,Ambo,Ilocos Norte,0
2020,Ambo,Laguna,0
2020,Ambo,Marinduque,0
2020,Ambo,Masbate,0
2020,Ambo,Northern Samar,0
2020,Ambo,Nueva Vizcaya,0
2020,Ambo,Quezon,0
2020,Ambo,Sorsogon,0
