date,province,latitude,longitude,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours,precipitation_sum
2012-07-13 00:00:00+00:00,Abra,17.60984,120.725334,13.551501,32.039997,6.0,1.9
2012-07-13 00:00:00+00:00,Agusan del Norte,8.963093,125.548836,9.422101,26.28,21.0,26.399998
2012-07-13 00:00:00+00:00,Agusan del Sur,8.611599,125.938034,10.182337,28.08,16.0,11.6
2012-07-13 00:00:00+00:00,Aklan,11.704745,122.361359,11.542478,26.64,11.0,9.0
2012-07-13 00:00:00+00:00,Albay,13.110721,123.770493,5.4477882,22.319998,11.0,7.6000004
2012-07-13 00:00:00+00:00,Antique,10.720562,121.961136,8.557102,23.4,17.0,15.2
2012-07-13 00:00:00+00:00,Apayao,17.820738,121.425804,8.669949,26.28,6.0,22.4
2012-07-13 00:00:00+00:00,Aurora,15.782074,121.5,5.771239,19.08,11.0,13.6
2012-07-13 00:00:00+00:00,Basilan,6.713532,122.018501,7.208994,15.4800005,19.0,43.8
2012-07-13 00:00:00+00:00,Bataan,14.657293,120.529739,6.924738,19.8,4.0,7.6
2012-07-13 00:00:00+00:00,Batanes,20.421791,121.961777,28.757215,38.519997,12.0,9.099999
2012-07-13 00:00:00+00:00,Batangas,13.743409,121.074379,12.964998,22.319998,6.0,9.0
2012-07-13 00:00:00+00:00,Benguet,16.48506,120.685715,6.151683,27.0,7.0,4.6000004
2012-07-13 00:00:00+00:00,Biliran,11.564148,124.473213,10.661107,24.119999,13.0,7.4999995
2012-07-13 00:00:00+00:00,Bohol,9.66608,123.897125,10.636766,23.4,18.0,14.9
2012-07-13 00:00:00+00:00,Bukidnon,8.119508,125.183914,5.8603754,23.039999,12.0,9.900001
2012-07-13 00:00:00+00:00,Bulacan,14.86819,120.782852,12.371645,23.759998,7.0,3.6
2012-07-13 00:00:00+00:00,Cagayan,17.60984,121.682785,10.009036,25.199999,6.0,14.5
2012-07-13 00:00:00+00:00,Camarines Norte,14.094903,122.96125,7.4128532,21.599998,7.0,4.2999997
2012-07-13 00:00:00+00:00,Camarines Sur,13.602812,123.244728,6.1094027,21.96,10.0,9.3
2012-07-13 00:00:00+00:00,Camiguin,9.244288,124.735474,15.990646,24.84,18.0,22.5
2012-07-13 00:00:00+00:00,Capiz,11.564148,122.785713,9.1641035,22.68,15.0,13.2
2012-07-13 00:00:00+00:00,Catanduanes,13.602812,124.317139,10.390226,19.8,10.0,8.4
2012-07-13 00:00:00+00:00,Cavite,14.305799,120.888069,11.885453,24.48,6.0,10.1
2012-07-13 00:00:00+00:00,Cebu,10.29877,123.769775,8.766573,26.28,17.0,14.5
2012-07-13 00:00:00+00:00,Cotabato,6.994728,125.0886,6.162207,20.519999,17.0,18.999998
2012-07-13 00:00:00+00:00,Davao Occidental,6.432337,125.532265,9.178235,21.96,14.0,4.4999995
2012-07-13 00:00:00+00:00,Davao Oriental,6.924429,126.273178,10.464797,19.08,21.0,20.0
2012-07-13 00:00:00+00:00,Davao de Oro,7.627417,125.969391,8.404285,17.28,22.0,17.1
2012-07-13 00:00:00+00:00,Davao del Norte,7.41652,125.801529,7.10031,17.64,22.0,16.899998
2012-07-13 00:00:00+00:00,Davao del Sur,6.783832,125.378792,5.3517847,20.880001,17.0,12.200001
2012-07-13 00:00:00+00:00,Dinagat Islands,10.087873,125.574059,14.182355,30.960001,15.0,6.9
2012-07-13 00:00:00+00:00,Eastern Samar,11.634446,125.388748,11.212135,25.56,14.0,4.7999997
2012-07-13 00:00:00+00:00,Guimaras,10.579965,122.619049,11.525623,25.919998,12.0,11.000001
2012-07-13 00:00:00+00:00,Ifugao,16.836554,121.17704,5.3517847,22.68,11.0,18.8
2012-07-13 00:00:00+00:00,Ilocos Norte,18.172232,120.614037,19.08,38.16,4.0,1.3000001
2012-07-13 00:00:00+00:00,Ilocos Sur,17.539541,120.434784,13.551501,32.039997,6.0,1.9
2012-07-13 00:00:00+00:00,Iloilo,11.001758,122.632973,8.287822,22.68,13.0,11.6
2012-07-13 00:00:00+00:00,Isabela,17.11775,121.902016,6.638072,19.44,7.0,4.2
2012-07-13 00:00:00+00:00,Kalinga,17.469244,121.447876,8.669949,26.28,6.0,22.4
2012-07-13 00:00:00+00:00,La Union,16.625658,120.314888,11.019764,18.72,8.0,3.0000002
2012-07-13 00:00:00+00:00,Laguna,14.305799,121.470863,11.043261,19.44,10.0,5.7
2012-07-13 00:00:00+00:00,Lanao del Norte,8.260105,124.318771,6.725354,21.24,14.0,9.499999
2012-07-13 00:00:00+00:00,Lanao del Sur,7.97891,124.355255,6.193674,24.48,18.0,21.1
2012-07-13 00:00:00+00:00,Leyte,11.212654,124.959999,13.556282,25.56,19.0,8.500001
2012-07-13 00:00:00+00:00,Maguindanao del Norte,6.994728,124.40506,7.2805495,19.44,19.0,11.000002
2012-07-13 00:00:00+00:00,Maguindanao del Sur,6.713532,124.819176,6.725354,19.8,15.0,12.8
2012-07-13 00:00:00+00:00,Marinduque,13.462214,121.866425,15.137133,21.599998,8.0,7.2
2012-07-13 00:00:00+00:00,Masbate,12.196836,123.618362,11.966953,25.919998,13.0,10.500001
2012-07-13 00:00:00+00:00,Metro Manila,14.586995,121.002785,12.371645,23.759998,7.0,3.6
2012-07-13 00:00:00+00:00,Misamis Occidental,8.471002,123.788658,10.8955765,19.44,15.0,14.199999
2012-07-13 00:00:00+00:00,Misamis Oriental,8.471002,124.639168,8.435069,22.68,19.0,25.2
2012-07-13 00:00:00+00:00,Mountain Province,17.11775,120.864555,5.4119864,25.919998,13.0,33.1
2012-07-13 00:00:00+00:00,Negros Occidental,10.650264,122.965576,10.829959,21.96,18.0,25.1
2012-07-13 00:00:00+00:00,Negros Oriental,9.314587,123.28125,7.729527,25.919998,23.0,22.7
2012-07-13 00:00:00+00:00,Northern Samar,12.478031,124.63414,10.105681,21.96,8.0,3.9
2012-07-13 00:00:00+00:00,Nueva Ecija,15.500878,120.958641,9.585739,22.319998,4.0,10.4
2012-07-13 00:00:00+00:00,Nueva Vizcaya,16.48506,121.200005,5.4477882,20.16,7.0,7.9
2012-07-13 00:00:00+00:00,Occidental Mindoro,12.337434,121.163208,13.0447235,20.16,12.0,27.200003
2012-07-13 00:00:00+00:00,Oriental Mindoro,13.391915,121.096893,7.2805495,20.16,10.0,11.099999
2012-07-13 00:00:00+00:00,Palawan,9.73638,118.664917,6.5693827,17.64,8.0,6.2000003
2012-07-13 00:00:00+00:00,Pampanga,15.008787,120.672272,6.924738,19.8,4.0,7.6
2012-07-13 00:00:00+00:00,Pangasinan,15.99297,120.227058,10.383987,20.519999,9.0,4.2
2012-07-13 00:00:00+00:00,Quezon,13.954306,121.657455,11.043261,19.44,10.0,5.7
2012-07-13 00:00:00+00:00,Quirino,16.555359,121.487137,6.151683,18.359999,9.0,11.2
2012-07-13 00:00:00+00:00,Rizal,14.586995,121.253479,10.1376915,20.519999,11.0,11.800001
2012-07-13 00:00:00+00:00,Romblon,12.407733,122.003609,12.620554,21.599998,15.0,11.5
2012-07-13 00:00:00+00:00,Samar,11.775043,124.888092,8.350138,20.519999,9.0,5.9999995
2012-07-13 00:00:00+00:00,Sarangani,6.080843,125.308853,8.714677,21.24,23.0,12.500001
2012-07-13 00:00:00+00:00,Siquijor,9.244288,123.486557,18.584509,27.359999,16.0,19.9
2012-07-13 00:00:00+00:00,Sorsogon,12.970123,124.036362,11.620809,23.759998,10.0,8.1
2012-07-13 00:00:00+00:00,South Cotabato,6.502636,124.882553,4.510787,19.8,16.0,11.400001
