date,province,latitude,longitude,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours,precipitation_sum
2021-12-11 00:00:00+00:00,Abra,17.60984,120.725334,25.455843,48.6,0.0,0.0
2021-12-11 00:00:00+00:00,Agusan del Norte,8.963093,125.548836,12.4811535,34.92,9.0,14.400001
2021-12-11 00:00:00+00:00,Agusan del Sur,8.611599,125.938034,11.440979,27.72,9.0,9.1
2021-12-11 00:00:00+00:00,Aklan,11.704745,122.361359,23.686249,48.239998,24.0,18.3
2021-12-11 00:00:00+00:00,Albay,13.110721,123.770493,24.184391,52.56,24.0,15.4
2021-12-11 00:00:00+00:00,Antique,10.720562,121.961136,12.074766,33.839996,7.0,24.5
2021-12-11 00:00:00+00:00,Apayao,17.820738,121.425804,10.464797,22.319998,14.0,4.7
2021-12-11 00:00:00+00:00,Aurora,15.782074,121.5,14.973576,36.719997,8.0,0.8000001
2021-12-11 00:00:00+00:00,Basilan,6.713532,122.018501,16.418526,34.2,13.0,5.0
2021-12-11 00:00:00+00:00,Bataan,14.657293,120.529739,24.66197,52.92,3.0,1.4000001
2021-12-11 00:00:00+00:00,Batanes,20.421791,121.961777,46.400913,60.479996,16.0,3.0000002
2021-12-11 00:00:00+00:00,Batangas,13.743409,121.074379,17.873556,37.8,9.0,7.5999994
2021-12-11 00:00:00+00:00,Benguet,16.48506,120.685715,14.332341,38.88,0.0,0.0
2021-12-11 00:00:00+00:00,Biliran,11.564148,124.473213,12.594856,39.6,16.0,10.800003
2021-12-11 00:00:00+00:00,Bohol,9.66608,123.897125,14.57889,29.88,7.0,3.8999999
2021-12-11 00:00:00+00:00,Bukidnon,8.119508,125.183914,10.446206,27.0,7.0,0.90000004
2021-12-11 00:00:00+00:00,Bulacan,14.86819,120.782852,25.661207,48.239998,3.0,0.6
2021-12-11 00:00:00+00:00,Cagayan,17.60984,121.682785,13.397612,23.4,7.0,1.6
2021-12-11 00:00:00+00:00,Camarines Norte,14.094903,122.96125,25.741888,51.12,24.0,27.500002
2021-12-11 00:00:00+00:00,Camarines Sur,13.602812,123.244728,16.87398,36.0,16.0,2.0000002
2021-12-11 00:00:00+00:00,Camiguin,9.244288,124.735474,17.339897,45.719997,21.0,7.0
2021-12-11 00:00:00+00:00,Capiz,11.564148,122.785713,23.4,41.039997,24.0,12.4
2021-12-11 00:00:00+00:00,Catanduanes,13.602812,124.317139,23.770906,50.039997,24.0,21.1
2021-12-11 00:00:00+00:00,Cavite,14.305799,120.888069,26.476522,46.8,7.0,5.8999996
2021-12-11 00:00:00+00:00,Cebu,10.29877,123.769775,14.24163,37.079998,15.0,12.099999
2021-12-11 00:00:00+00:00,Cotabato,6.994728,125.0886,9.387651,23.759998,12.0,16.9
2021-12-11 00:00:00+00:00,Davao Occidental,6.432337,125.532265,11.384199,27.359999,8.0,1.2
2021-12-11 00:00:00+00:00,Davao Oriental,6.924429,126.273178,17.811815,37.8,1.0,0.1
2021-12-11 00:00:00+00:00,Davao de Oro,7.627417,125.969391,8.311245,20.880001,10.0,7.2999997
2021-12-11 00:00:00+00:00,Davao del Norte,7.41652,125.801529,11.874544,28.08,8.0,19.3
2021-12-11 00:00:00+00:00,Davao del Sur,6.783832,125.378792,15.496736,32.399998,4.0,0.4
2021-12-11 00:00:00+00:00,Dinagat Islands,10.087873,125.574059,15.778518,35.28,19.0,10.1
2021-12-11 00:00:00+00:00,Eastern Samar,11.634446,125.388748,16.199999,38.519997,24.0,24.999998
2021-12-11 00:00:00+00:00,Guimaras,10.579965,122.619049,28.856194,54.0,4.0,0.5
2021-12-11 00:00:00+00:00,Ifugao,16.836554,121.17704,8.669949,18.0,9.0,1.0000001
2021-12-11 00:00:00+00:00,Ilocos Norte,18.172232,120.614037,21.03152,41.760002,0.0,0.0
2021-12-11 00:00:00+00:00,Ilocos Sur,17.539541,120.434784,23.828083,44.639996,0.0,0.0
2021-12-11 00:00:00+00:00,Iloilo,11.001758,122.632973,19.862083,37.44,13.0,5.8
2021-12-11 00:00:00+00:00,Isabela,17.11775,121.902016,9.693296,23.759998,6.0,2.1
2021-12-11 00:00:00+00:00,Kalinga,17.469244,121.447876,12.413477,26.64,8.0,1.2
2021-12-11 00:00:00+00:00,La Union,16.625658,120.314888,11.013882,21.599998,0.0,0.0
2021-12-11 00:00:00+00:00,Laguna,14.305799,121.470863,28.257132,60.839996,24.0,9.699999
2021-12-11 00:00:00+00:00,Lanao del Norte,8.260105,124.318771,9.504273,30.239998,13.0,37.1
2021-12-11 00:00:00+00:00,Lanao del Sur,7.97891,124.355255,13.910169,27.72,11.0,15.0
2021-12-11 00:00:00+00:00,Leyte,11.212654,124.959999,10.24578,29.16,11.0,3.8999999
2021-12-11 00:00:00+00:00,Maguindanao del Norte,6.994728,124.40506,9.0645685,21.24,10.0,16.4
2021-12-11 00:00:00+00:00,Maguindanao del Sur,6.713532,124.819176,13.089354,28.8,7.0,1.6000001
2021-12-11 00:00:00+00:00,Marinduque,13.462214,121.866425,25.488914,52.92,14.0,5.5999994
2021-12-11 00:00:00+00:00,Masbate,12.196836,123.618362,24.912935,49.32,17.0,4.499999
2021-12-11 00:00:00+00:00,Metro Manila,14.586995,121.002785,17.208603,33.839996,0.0,0.0
2021-12-11 00:00:00+00:00,Misamis Occidental,8.471002,123.788658,14.003029,31.68,15.0,19.2
2021-12-11 00:00:00+00:00,Misamis Oriental,8.471002,124.639168,10.739832,26.28,10.0,28.9
2021-12-11 00:00:00+00:00,Mountain Province,17.11775,120.864555,20.211363,53.28,0.0,0.0
