Year,Storm,Province,direction_variability,is_fast_moving,is_recurving,is_slow_moving,max_forward_speed,mean_direction,mean_forward_speed,min_forward_speed,speed_at_closest_approach,track_sinuosity
2012,Helen,Sultan Kudarat,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,7.0,1.0353088723871402
2012,Helen,Sulu,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,6.0,1.0353088723871402
2012,Helen,Surigao del Norte,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,7.0,1.0353088723871402
2012,Helen,Surigao del Sur,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,7.0,1.0353088723871402
2012,Helen,Tarlac,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,10.0,1.0353088723871402
2012,Helen,Tawi-Tawi,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,6.0,1.0353088723871402
2012,Helen,Zambales,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,10.0,1.0353088723871402
2012,Helen,Zamboanga del Norte,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,6.0,1.0353088723871402
2012,Helen,Zamboanga del Sur,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,6.0,1.0353088723871402
2012,Helen,Zamboanga Sibugay,12.645163721530166,0,0,1,18.0,283.41442536533015,11.070175438596491,5.0,6.0,1.0353088723871402
2012,Igme,Abra,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,11.0,2.3092648740727246
2012,Igme,Agusan del Norte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Agusan del Sur,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Aklan,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Albay,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Antique,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Apayao,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,3.0,2.3092648740727246
2012,Igme,Aurora,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Basilan,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Bataan,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Batanes,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,12.0,2.3092648740727246
2012,Igme,Batangas,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Benguet,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Biliran,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Bohol,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Bukidnon,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Bulacan,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Cagayan,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Camarines Norte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Camarines Sur,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Camiguin,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Capiz,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Catanduanes,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Cavite,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Cebu,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Cotabato,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Davao de Oro,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Davao del Norte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Davao del Sur,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Davao Occidental,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Davao Oriental,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Dinagat Islands,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Eastern Samar,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Guimaras,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Ifugao,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Ilocos Norte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,11.0,2.3092648740727246
2012,Igme,Ilocos Sur,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,6.0,2.3092648740727246
2012,Igme,Iloilo,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Isabela,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Kalinga,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,La Union,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Laguna,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Lanao del Norte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Lanao del Sur,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Leyte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Maguindanao del Norte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Maguindanao del Sur,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Marinduque,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Masbate,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Metro Manila,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Misamis Occidental,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Misamis Oriental,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Mountain Province,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Negros Occidental,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Negros Oriental,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Northern Samar,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Nueva Ecija,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Nueva Vizcaya,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Occidental Mindoro,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Oriental Mindoro,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Palawan,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Pampanga,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Pangasinan,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Quezon,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Quirino,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Rizal,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Romblon,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Samar,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Sarangani,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Siquijor,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Sorsogon,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,South Cotabato,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Southern Leyte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Sultan Kudarat,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Sulu,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Surigao del Norte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Surigao del Sur,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Tarlac,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Tawi-Tawi,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Zambales,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Zamboanga del Norte,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Zamboanga del Sur,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Igme,Zamboanga Sibugay,94.38219529314206,0,1,1,22.0,342.78564474137767,7.302521008403361,0.0,1.0,2.3092648740727246
2012,Julian,Abra,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Agusan del Norte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Agusan del Sur,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Aklan,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Albay,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Antique,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Apayao,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Aurora,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Basilan,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Bataan,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Batanes,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,10.0,1.5010752819274316
2012,Julian,Batangas,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,6.0,1.5010752819274316
2012,Julian,Benguet,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Biliran,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Bohol,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Bukidnon,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Bulacan,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Cagayan,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Camarines Norte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Camarines Sur,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Camiguin,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Capiz,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Catanduanes,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Cavite,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,6.0,1.5010752819274316
2012,Julian,Cebu,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Cotabato,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Davao de Oro,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Davao del Norte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Davao del Sur,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Davao Occidental,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Davao Oriental,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Dinagat Islands,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Eastern Samar,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Guimaras,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Ifugao,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Ilocos Norte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,10.0,1.5010752819274316
2012,Julian,Ilocos Sur,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,10.0,1.5010752819274316
2012,Julian,Iloilo,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Isabela,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Kalinga,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,La Union,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Laguna,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,6.0,1.5010752819274316
2012,Julian,Lanao del Norte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Lanao del Sur,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Leyte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Maguindanao del Norte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Maguindanao del Sur,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Marinduque,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Masbate,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Metro Manila,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,6.0,1.5010752819274316
2012,Julian,Misamis Occidental,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Misamis Oriental,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Mountain Province,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Negros Occidental,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Negros Oriental,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Northern Samar,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Nueva Ecija,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Nueva Vizcaya,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Occidental Mindoro,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Oriental Mindoro,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Palawan,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Pampanga,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Pangasinan,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Quezon,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Quirino,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Rizal,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,6.0,1.5010752819274316
2012,Julian,Romblon,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Samar,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Sarangani,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Siquijor,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Sorsogon,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,South Cotabato,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Southern Leyte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Sultan Kudarat,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Sulu,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Surigao del Norte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Surigao del Sur,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Tarlac,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Tawi-Tawi,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Zambales,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,8.0,1.5010752819274316
2012,Julian,Zamboanga del Norte,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Zamboanga del Sur,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Julian,Zamboanga Sibugay,58.788568060963044,0,0,1,60.0,348.68570405234874,13.547826086956523,3.0,5.0,1.5010752819274316
2012,Karen,Abra,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Agusan del Norte,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Agusan del Sur,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Aklan,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,9.0,1.0979180897819645
2012,Karen,Albay,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,9.0,1.0979180897819645
2012,Karen,Antique,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Apayao,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,10.0,1.0979180897819645
2012,Karen,Aurora,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Basilan,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Bataan,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Batanes,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,11.0,1.0979180897819645
2012,Karen,Batangas,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Benguet,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Biliran,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Bohol,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Bukidnon,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Bulacan,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Cagayan,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,9.0,1.0979180897819645
2012,Karen,Camarines Norte,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Camarines Sur,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,9.0,1.0979180897819645
2012,Karen,Camiguin,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Capiz,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Catanduanes,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,9.0,1.0979180897819645
2012,Karen,Cavite,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Cebu,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Cotabato,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Davao de Oro,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Davao del Norte,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Davao del Sur,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Davao Occidental,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Davao Oriental,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,8.0,1.0979180897819645
2012,Karen,Dinagat Islands,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Eastern Samar,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Guimaras,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Ifugao,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Ilocos Norte,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,10.0,1.0979180897819645
2012,Karen,Ilocos Sur,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
2012,Karen,Iloilo,24.565366611333772,0,0,1,31.0,349.75168929181507,12.222222222222221,1.0,7.0,1.0979180897819645
