Year,Storm,Province,Houses destroyed,Houses damaged,Total Houses
2024,Marce,Abra,1.0,13.0,14.0
2024,Marce,Apayao,57.0,4742.0,4799.0
2024,Marce,Batanes,0.0,0.0,0.0
2024,Marce,Cagayan,1031.0,20.801,1051.801
2024,Marce,Ilocos Norte,58.0,2155.0,2213.0
2024,Marce,Ilocos Sur,0.0,81.0,81.0
2024,Marce,Kalinga,0.0,1.0,1.0
2024,Marce,La Union,0.0,0.0,0.0
2024,Marce,Rizal,0.0,0.0,0.0
