Year,Storm,Province,Affected
2024,Marce,Abra,0.0
2024,Marce,Apayao,51038.0
2024,Marce,Batanes,3461.0
2024,Marce,Cagayan,272501.0
2024,Marce,Ilocos Norte,44297.0
2024,Marce,Ilocos Sur,1269.0
2024,Marce,Kalinga,7.0
2024,Marce,La Union,469.0
2024,Marce,Rizal,42.0
