Year,Storm,Province,Damage to Infrastructure (PhP)
2024,Julian,Abra,5300000.0
2024,Julian,Apayao,6413930.0
2024,Julian,Batanes,12962000.0
2024,Julian,Benguet,26250000.0
2024,Julian,Cagayan,176100000.0
2024,Julian,Ifugao,0.0
2024,Julian,Ilocos Norte,727390614.63
2024,Julian,Ilocos Sur,0.0
2024,Julian,Isabela,0.0
2024,Julian,Kalinga,0.0
2024,Julian,La Union,0.0
2024,Julian,Pampanga,0.0
2024,Julian,Pangasinan,6066465.64
2024,Julian,Rizal,2500000.0
