Year,Storm,Province,Affected
2025,Isang,Albay,5852.0
2025,Isang,Camarines Sur,0.0
2025,Isang,Davao Oriental,0.0
2025,Isang,Maguindanao del Norte,211.0
2025,Isang,Maguindanao del Sur,24700.0
2025,Isang,Quirino,113.0
2025,Isang,South Cotabato,6180.0
2025,Isang,Sultan Kudarat,5712.0
