Year,Storm,Province,Damage to Infrastructure (PhP)
2025,Isang,Albay,0.0
2025,Isang,Camarines Sur,0.0
2025,Isang,Davao Oriental,0.0
2025,Isang,Maguindanao del Norte,0.0
2025,Isang,Maguindanao del Sur,0.0
2025,Isang,Quirino,0.0
2025,Isang,South Cotabato,0.0
2025,Isang,Sultan Kudarat,0.0
