Year,Storm,Province,Damage to Infrastructure (PhP)
2024,Marce,Abra,0.0
2024,Marce,Apayao,0.0
2024,Marce,Batanes,0.0
2024,Marce,Cagayan,176478600.0
2024,Marce,Ilocos Norte,0.0
2024,Marce,Ilocos Sur,0.0
2024,Marce,Kalinga,0.0
2024,Marce,La Union,0.0
2024,Marce,Rizal,0.0
