date,province,latitude,longitude,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours,precipitation_sum
2021-04-11 00:00:00+00:00,Abra,17.60984,120.725334,18.584509,40.32,0.0,0.0
2021-04-11 00:00:00+00:00,Agusan del Norte,8.963093,125.548836,12.88981,31.68,6.0,2.3999999
2021-04-11 00:00:00+00:00,Agusan del Sur,8.611599,125.938034,7.8625183,27.359999,11.0,5.2000003
2021-04-11 00:00:00+00:00,Aklan,11.704745,122.361359,16.039202,34.56,12.0,3.6
2021-04-11 00:00:00+00:00,Albay,13.110721,123.770493,20.456745,46.44,8.0,0.8000001
2021-04-11 00:00:00+00:00,Antique,10.720562,121.961136,13.1041975,38.519997,6.0,1.7000002
2021-04-11 00:00:00+00:00,Apayao,17.820738,121.425804,10.703569,25.919998,1.0,0.1
2021-04-11 00:00:00+00:00,Aurora,15.782074,121.5,13.207634,35.28,5.0,0.5
2021-04-11 00:00:00+00:00,Basilan,6.713532,122.018501,13.276144,27.72,9.0,5.4000006
2021-04-11 00:00:00+00:00,Bataan,14.657293,120.529739,21.868332,47.16,2.0,0.2
2021-04-11 00:00:00+00:00,Batanes,20.421791,121.961777,36.26006,47.16,9.0,1.0
2021-04-11 00:00:00+00:00,Batangas,13.743409,121.074379,12.964998,29.88,6.0,2.7
2021-04-11 00:00:00+00:00,Benguet,16.48506,120.685715,8.12197,20.880001,2.0,0.2
2021-04-11 00:00:00+00:00,Biliran,11.564148,124.473213,11.792404,32.039997,3.0,0.3
2021-04-11 00:00:00+00:00,Bohol,9.66608,123.897125,10.703569,35.64,7.0,7.5999994
2021-04-11 00:00:00+00:00,Bukidnon,8.119508,125.183914,6.9899354,20.880001,12.0,8.800001
2021-04-11 00:00:00+00:00,Bulacan,14.86819,120.782852,22.380884,47.88,0.0,0.0
2021-04-11 00:00:00+00:00,Cagayan,17.60984,121.682785,15.273505,27.359999,3.0,0.3
2021-04-11 00:00:00+00:00,Camarines Norte,14.094903,122.96125,16.92383,41.039997,15.0,4.4
2021-04-11 00:00:00+00:00,Camarines Sur,13.602812,123.244728,20.008356,38.519997,6.0,1.1
2021-04-11 00:00:00+00:00,Camiguin,9.244288,124.735474,11.720751,34.92,14.0,2.3
2021-04-11 00:00:00+00:00,Capiz,11.564148,122.785713,18.218275,35.64,15.0,2.3
2021-04-11 00:00:00+00:00,Catanduanes,13.602812,124.317139,16.904673,38.519997,9.0,2.3999996
2021-04-11 00:00:00+00:00,Cavite,14.305799,120.888069,24.884306,48.239998,2.0,0.3
2021-04-11 00:00:00+00:00,Cebu,10.29877,123.769775,8.766573,24.119999,8.0,1.2
2021-04-11 00:00:00+00:00,Cotabato,6.994728,125.0886,10.105681,25.919998,3.0,0.5
2021-04-11 00:00:00+00:00,Davao Occidental,6.432337,125.532265,11.525623,30.239998,4.0,1.9
2021-04-11 00:00:00+00:00,Davao Oriental,6.924429,126.273178,11.874544,23.4,4.0,0.8
2021-04-11 00:00:00+00:00,Davao de Oro,7.627417,125.969391,9.449572,23.759998,11.0,4.4
2021-04-11 00:00:00+00:00,Davao del Norte,7.41652,125.801529,12.144331,29.88,8.0,2.3
2021-04-11 00:00:00+00:00,Davao del Sur,6.783832,125.378792,10.636766,22.68,9.0,2.6
2021-04-11 00:00:00+00:00,Dinagat Islands,10.087873,125.574059,11.753876,28.8,9.0,1.3000001
2021-04-11 00:00:00+00:00,Eastern Samar,11.634446,125.388748,14.904173,36.719997,9.0,1.6000001
2021-04-11 00:00:00+00:00,Guimaras,10.579965,122.619049,25.1614,50.76,2.0,0.2
2021-04-11 00:00:00+00:00,Ifugao,16.836554,121.17704,8.39657,23.4,1.0,0.1
2021-04-11 00:00:00+00:00,Ilocos Norte,18.172232,120.614037,17.782686,39.239998,0.0,0.0
2021-04-11 00:00:00+00:00,Ilocos Sur,17.539541,120.434784,19.734436,39.6,3.0,0.5
2021-04-11 00:00:00+00:00,Iloilo,11.001758,122.632973,16.79314,35.28,8.0,2.1
2021-04-11 00:00:00+00:00,Isabela,17.11775,121.902016,14.494192,24.48,10.0,1.7000002
2021-04-11 00:00:00+00:00,Kalinga,17.469244,121.447876,15.137133,29.88,2.0,0.2
2021-04-11 00:00:00+00:00,La Union,16.625658,120.314888,16.62249,32.399998,1.0,0.1
2021-04-11 00:00:00+00:00,Laguna,14.305799,121.470863,23.051247,52.199997,3.0,0.5
2021-04-11 00:00:00+00:00,Lanao del Norte,8.260105,124.318771,9.085988,24.119999,17.0,17.400002
2021-04-11 00:00:00+00:00,Lanao del Sur,7.97891,124.355255,12.096214,25.56,7.0,7.6
2021-04-11 00:00:00+00:00,Leyte,11.212654,124.959999,9.793059,24.48,13.0,3.3999999
2021-04-11 00:00:00+00:00,Maguindanao del Norte,6.994728,124.40506,9.686609,24.84,4.0,4.7999997
2021-04-11 00:00:00+00:00,Maguindanao del Sur,6.713532,124.819176,6.830519,17.28,4.0,1.3000001
2021-04-11 00:00:00+00:00,Marinduque,13.462214,121.866425,21.862406,48.6,4.0,0.5
2021-04-11 00:00:00+00:00,Masbate,12.196836,123.618362,17.072504,36.719997,5.0,0.9000001
2021-04-11 00:00:00+00:00,Metro Manila,14.586995,121.002785,16.267857,33.12,2.0,0.5
2021-04-11 00:00:00+00:00,Misamis Occidental,8.471002,123.788658,8.287822,23.4,15.0,3.9
2021-04-11 00:00:00+00:00,Misamis Oriental,8.471002,124.639168,12.10157,27.359999,10.0,4.0
2021-04-11 00:00:00+00:00,Mountain Province,17.11775,120.864555,12.964998,38.16,0.0,0.0
