Year,Storm,Province,Houses destroyed,Houses damaged,Total Houses
2023,Jenny,Aklan,0.0,2.0,2.0
2023,Jenny,Batanes,0.0,0.0,0.0
2023,Jenny,Iloilo,1.0,23.0,24.0
