Year,Storm,Province,Damage to Infrastructure (PhP)
2022,Neneng,Abra,5340000.0
2022,Neneng,Apayao,3625000.0
2022,Neneng,Batanes,0.0
2022,Neneng,Benguet,90000.0
2022,Neneng,Cagayan,50260000.0
2022,Neneng,Ifugao,0.0
2022,Neneng,Ilocos Norte,372800000.0
2022,Neneng,Ilocos Sur,0.0
2022,Neneng,Pangasinan,0.0
2022,Neneng,Quirino,5000000.0
