Year,Storm,Province,Damage to Infrastructure (PhP)
2022,Henry,Abra,0.0
2022,Henry,Benguet,18372000.0
2022,Henry,Ifugao,31500000.0
2022,Henry,Ilocos Norte,0.0
2022,Henry,Ilocos Sur,0.0
2022,Henry,Kalinga,2500000.0
2022,Henry,La Union,0.0
2022,Henry,Pangasinan,0.0
2022,Henry,Zambales,0.0
