Year,Storm,Province,Affected
2024,Nika,Abra,165.0
2024,Nika,Albay,3301.0
2024,Nika,Aurora,329.0
2024,Nika,Benguet,503.0
2024,Nika,Cagayan,74.0
2024,Nika,Catanduanes,1365.0
2024,Nika,Ifugao,233.0
2024,Nika,Ilocos Sur,1610.0
2024,Nika,Isabela,1641.0
2024,Nika,Kalinga,558.0
2024,Nika,Nueva Vizcaya,79.0
2024,Nika,Quezon,12.0
2024,Nika,Quirino,383.0
