Year,Storm,Province,close_approach_rainfall,distant_rainfall,intensity_per_km,min_distance_x_max_wind,proximity_intensity_product,rainfall_distance_ratio
2010,Agaton,Maguindanao del Norte,6.49999998,25.99999992,0.03014675400049747,43817.435999999994,2.5036718282266845e-05,0.2
2010,Agaton,Maguindanao del Sur,11.0400006,44.1600024,0.026694079778897522,37565.5104,2.253080049398587e-05,0.2
2010,Agaton,Marinduque,1.560000078,6.240000312,0.04839320474188484,59402.00437032,4.3738477089605086e-05,0.2
2010,Agaton,Masbate,1.540000018,6.160000072,0.04560669887013215,42947.6148,4.7070008472955513e-05,0.2
2010,Agaton,Metro Manila,0.1,0.4,0.04470033933476779,61749.0648,3.8080705521497826e-05,0.2
2010,Agaton,Misamis Occidental,3.51999998,14.07999992,0.03593687435982014,47652.22569796,3.124886533213307e-05,0.2
2010,Agaton,Misamis Oriental,5.300000020000001,21.200000080000002,0.0353929770539242,41105.188799999996,3.288754302092671e-05,0.2
2010,Agaton,Mountain Province,1.24000002,4.96000008,0.03314946197897026,43065.162,2.9122113785183217e-05,0.20000000000000004
2010,Agaton,Negros Occidental,0.58000004,2.32000016,0.04405126624730345,53569.836,4.000072075043536e-05,0.2
2010,Agaton,Negros Oriental,2.54,10.16,0.03806228373702422,49808.2464,3.331660788627837e-05,0.2
2010,Agaton,Northern Samar,2.56000006,10.24000024,0.05666161363449499,41021.84709926,6.670998142436842e-05,0.2
2010,Agaton,Nueva Ecija,0.0,0.0,0.03739408871223892,50699.04840000001,3.215612268003162e-05,0.0
2010,Agaton,Nueva Vizcaya,1.88000002,7.52000008,0.03352044481098193,42588.126,2.977816944340558e-05,0.2
2010,Agaton,Occidental Mindoro,1.5600000399999998,6.240000159999999,0.03331013306038894,49639.77,2.7320146253110862e-05,0.2
2010,Agaton,Oriental Mindoro,5.740000640000001,22.960002560000003,0.042471924732004174,58906.584068430006,3.6109696082355956e-05,0.2
2010,Agaton,Palawan,2.43999996,9.75999984,0.029975596789792922,73020.636,1.922410625712746e-05,0.2
2010,Agaton,Pampanga,0.020000000000000004,0.08000000000000002,0.03584348096644652,52023.164387280005,2.9789095719731307e-05,0.20000000000000004
2010,Agaton,Pangasinan,0.08000000000000002,0.32000000000000006,0.034484438166674784,52286.932799999995,2.8039283042935807e-05,0.20000000000000004
2010,Agaton,Quezon,2.86000025,11.440001,0.05514202026173649,68663.40840000001,4.9481717904684264e-05,0.2
2010,Agaton,Quirino,3.3200001200000004,13.280000480000002,0.035360857950685734,41922.85353497999,3.252046116574586e-05,0.2
2010,Agaton,Rizal,1.08000002,4.32000008,0.04912171615109591,65806.74720000001,4.249497616965561e-05,0.2
2010,Agaton,Romblon,1.58,6.32,0.04646732332179069,58587.71063289,4.1437928201639054e-05,0.2
2010,Agaton,Samar,4.220000008,16.880000032,0.04902919402151138,36142.3296,5.7204766001661017e-05,0.2
2010,Agaton,Sarangani,6.32000086,25.28000344,0.04119784488159378,58994.118,3.447080893065622e-05,0.2
2010,Agaton,Siquijor,2.5599999700000002,10.239999880000001,0.03503494647438733,44720.28,3.105104274694336e-05,0.2
2010,Agaton,Sorsogon,5.24000026,20.96000104,0.05133575232280921,41316.24780676,5.7318533095021634e-05,0.2
2010,Agaton,South Cotabato,10.960000959999999,43.840003839999994,0.023715019512357827,34077.9456,1.980804724033946e-05,0.2
2010,Agaton,Southern Leyte,2.88000002,11.52000008,0.03363143657891422,30491.824344959998,3.53761121643438e-05,0.2
2010,Agaton,Sultan Kudarat,11.0400006,44.1600024,0.026183116518174454,38299.2192,2.1675812282571058e-05,0.2
2010,Agaton,Sulu,1.4400000200000003,5.760000080000001,0.018212673305369666,44382.042,1.1678149689490003e-05,0.2
2010,Agaton,Surigao del Norte,4.6600001,18.6400004,0.05529170842229097,46548.950399999994,6.0359347764479346e-05,0.2
2010,Agaton,Surigao del Sur,10.280001460000001,41.120005840000005,0.04098369494335452,33511.048192500006,4.539860934612394e-05,0.20000000000000004
2010,Agaton,Tarlac,0.0,0.0,0.0361265923566879,52479.3456,3.0011416375859807e-05,0.0
2010,Agaton,Tawi-Tawi,2.66000002,10.64000008,0.018220404782856255,55050.6528,1.0491327115587891e-05,0.20000000000000004
2010,Agaton,Zambales,0.12,0.48,0.028023714793439118,45290.5992,2.2069712931869988e-05,0.2
2010,Agaton,Zamboanga Sibugay,5.1400002,20.5600008,0.023703432250754126,40407.13570514,1.8175506019203852e-05,0.2
2010,Agaton,Zamboanga del Norte,4.04000001,16.16000004,0.036350170812157113,51297.40443768001,3.0637975162815344e-05,0.2
2010,Agaton,Zamboanga del Sur,1.0400000200000001,4.1600000800000005,0.03429045940423176,51695.139599999995,2.796181604955397e-05,0.2
2010,Basyang,Abra,70.39999425,70.39999425,0.11766142403323354,12572.156620859998,0.00036160555333950614,0.5
2010,Basyang,Agusan del Norte,7.840000100000001,31.360000400000004,0.04830755812003087,17141.183999999997,8.130075967057209e-05,0.2
2010,Basyang,Agusan del Sur,12.180000060000001,48.720000240000005,0.04476977567886659,18038.07,7.069807042307134e-05,0.2
2010,Basyang,Aklan,40.9000001,40.9000001,0.08098327519316663,7594.3332,0.00026574850657496845,0.5
2010,Basyang,Albay,89.59999896000001,22.399999740000002,0.30213563132259275,5340.384,0.002298221286733173,0.8
2010,Basyang,Antique,35.59999950000001,35.59999950000001,0.06533094636682443,10836.3528,0.00016100292454257866,0.5
2010,Basyang,Apayao,12.899999675,12.899999675,0.13832943873224507,19645.990870920003,0.00036851951616214296,0.5
2010,Basyang,Aurora,194.16000432,48.54000108,0.4240254831782392,9947.97658932,0.002795471091156908,0.8
2010,Basyang,Basilan,10.44000008,41.76000032,0.023084725606556996,16962.858,2.6977203376577792e-05,0.2
2010,Basyang,Bataan,116.39998639999999,29.099996599999997,1.8554501184834122,2052.08626896,0.05831220415677419,0.8
2010,Basyang,Batanes,11.560000200000001,46.240000800000004,0.07324792765636774,32197.5,0.00011072954479562596,0.2
2010,Basyang,Batangas,222.72000080000004,55.68000020000001,1.2444201823625476,6627.5708376,0.017402721181290076,0.8
2010,Basyang,Benguet,83.55000150000001,83.55000150000001,0.33452715129222726,14212.4544,0.0016347929192766788,0.5
2010,Basyang,Biliran,35.39999995,35.39999995,0.09108533499819275,8408.3076,0.0003012713098248077,0.5
2010,Basyang,Bohol,15.88000088,63.52000352,0.05613521734108497,15118.2936,0.00010848142788058915,0.2
2010,Basyang,Bukidnon,10.320000068,41.280000272,0.040973559796883205,19215.7056,5.996222093082693e-05,0.2
2010,Basyang,Bulacan,119.03999775999999,29.759999439999998,1.5005062436719543,5180.4792,0.026189702275040416,0.8
2010,Basyang,Cagayan,8.8500002,8.8500002,0.16106470338383125,20030.292,0.0004586703852728424,0.5
2010,Basyang,Camarines Norte,129.68000296,32.42000074,1.6179775280898876,1701.2304,0.052208427251505575,0.7999999999999999
2010,Basyang,Camarines Sur,120.00000083200001,30.000000208000003,0.4435406459330144,3062.8078348,0.0054339540077611185,0.8
2010,Basyang,Camiguin,8.679999988,34.719999952,0.053722748672031834,16991.55247622,9.578064924417578e-05,0.2
2010,Basyang,Capiz,56.20000065,56.20000065,0.08258458548397374,8109.33057428,0.0002648075997531224,0.5
2010,Basyang,Catanduanes,113.67999823999999,28.419999559999997,0.5702264323722311,3677.6446403800005,0.007233186337546418,0.8
2010,Basyang,Cavite,192.3200136,48.0800034,3.074732772565513,2842.6461009,0.10611783211875819,0.8
2010,Basyang,Cebu,27.550000150000002,27.550000150000002,0.05670694435068296,11173.427556609999,0.00012818184737833327,0.5
2010,Basyang,Cotabato,15.579999788000002,62.31999915200001,0.030181979582778518,19830.758400000002,3.7303959555154327e-05,0.2
2010,Basyang,Davao Occidental,7.89999946,31.59999784,0.034841219670488574,26844.46024546,3.976072343821902e-05,0.2
2010,Basyang,Davao Oriental,13.820000640000002,55.28000256000001,0.04176844162188569,27968.760000000002,5.1136528790224566e-05,0.2
2010,Basyang,Davao de Oro,8.88000038,35.52000152,0.0395403024458196,22009.52085442,5.310397833209091e-05,0.2
2010,Basyang,Davao del Norte,4.60000002,18.40000008,0.04058943966647438,23584.090361759998,5.3353619762153655e-05,0.2
2010,Basyang,Davao del Sur,8.07999975,32.319999,0.03208975623670355,22690.53,3.8229744652515386e-05,0.2
2010,Basyang,Dinagat Islands,11.2000006,11.2000006,0.07536046139057995,16481.052,0.0001616642083862644,0.5
2010,Basyang,Eastern Samar,39.3500016,39.3500016,0.12251775318024122,11185.1813967,0.0004075006163199885,0.5
2010,Basyang,Guimaras,25.849999800000003,25.849999800000003,0.07219364412777804,12939.51515428,0.00017112984555279887,0.5
2010,Basyang,Ifugao,71.49999745,71.49999745,0.1748220640569395,12674.721599999999,0.0006528877485386944,0.5
2010,Basyang,Ilocos Norte,38.149999199999996,38.149999199999996,0.10846782121148606,15760.151238639999,0.0002856782665922994,0.5
2010,Basyang,Ilocos Sur,70.39999425,70.39999425,0.12321273390269646,12003.986665109998,0.0003966461591696533,0.5
2010,Basyang,Iloilo,26.2499999,26.2499999,0.0798247182113349,11425.578444339999,0.0002118292064790049,0.5
2010,Basyang,Isabela,49.2499983,49.2499983,0.1721965843635261,15124.874399999999,0.0005839612379781306,0.5
2010,Basyang,Kalinga,12.899999675,12.899999675,0.15302083369976258,17754.78497961,0.00045120805687110356,0.5
2010,Basyang,La Union,31.65000125,31.65000125,0.3236561153774115,14692.147200000001,0.0015297872416523105,0.5
2010,Basyang,Laguna,189.04000104,47.26000026,2.0359628770301628,2350.296,0.06257184174422487,0.8
2010,Basyang,Lanao del Norte,11.75999976,47.03999904,0.03568152755998698,16280.51692502,5.2941290430451966e-05,0.2
2010,Basyang,Lanao del Sur,24.960000320000002,99.84000128000001,0.03437807186328587,16898.71249939,4.913870840775096e-05,0.2
2010,Basyang,Leyte,37.450001400000005,37.450001400000005,0.10438450048326157,12132.9252,0.00030752349261395573,0.5
2010,Basyang,Maguindanao del Norte,8.16000026,32.64000104,0.034658109108862,22722.336,4.288295378763077e-05,0.2
2010,Basyang,Maguindanao del Sur,5.71999966,22.87999864,0.031141499484529975,22151.1492,3.698988207408976e-05,0.2
2010,Basyang,Marinduque,152.00000848,38.00000212,0.5653749279806709,6486.1519735599995,0.005352480340344576,0.7999999999999999
2010,Basyang,Masbate,42.50000320000001,42.50000320000001,0.13310924369747898,7508.16,0.0005640021363717287,0.5
2010,Basyang,Metro Manila,119.03999775999999,29.759999439999998,3.7471554993678886,2021.1516000000001,0.17177533439878342,0.8
2010,Basyang,Misamis Occidental,9.300000240000001,37.200000960000004,0.038294920218916215,16087.626,5.922019272203263e-05,0.2
2010,Basyang,Misamis Oriental,21.440000420000004,85.76000168000002,0.03773526736855086,15856.430400000001,5.834751362435239e-05,0.20000000000000004
2010,Basyang,Mountain Province,47.60000205000001,47.60000205000001,0.21009736860280406,17557.20604568,0.0007305526218841276,0.5
2010,Basyang,Negros Occidental,34.49999945,34.49999945,0.06688995672689045,11163.700391969998,0.00016433470061951526,0.5
2010,Basyang,Negros Oriental,9.9200002,39.6800008,0.055732571870893415,17167.63015451,0.00010068871269137321,0.2
2010,Basyang,Northern Samar,53.65000115,53.65000115,0.15541058135072908,6722.351585039999,0.0007526315438343416,0.5
2010,Basyang,Nueva Ecija,137.59999200000001,34.399998000000004,0.38982770303527475,5745.1676373,0.0032508287493133374,0.8
2010,Basyang,Nueva Vizcaya,50.299997,50.299997,0.19649302475502836,10592.40890496,0.0008517673980917249,0.5
2010,Basyang,Occidental Mindoro,50.29999925,50.29999925,0.1289195519259324,6729.969372019999,0.0005679557281727161,0.5
2010,Basyang,Oriental Mindoro,140.15999976,35.03999994,0.39019189765458423,4899.715200000001,0.003528664971707691,0.8
2010,Basyang,Palawan,13.359999440000003,53.43999776000001,0.05639280145483354,17363.49369122,0.00010190360232839478,0.2
2010,Basyang,Pampanga,116.39998639999999,29.099996599999997,0.8560885062183955,4520.72851132,0.012024165272085436,0.8
2010,Basyang,Pangasinan,68.88000264,17.22000066,0.49584764701910733,10803.75766445,0.0033933462805089466,0.8
2010,Basyang,Quezon,189.04000104,47.26000026,1.4130434782608696,3417.3360000000002,0.02961097755707242,0.8
2010,Basyang,Quirino,41.8999977,41.8999977,0.20156939676311916,12018.2976,0.0008305695060844976,0.5
2010,Basyang,Rizal,214.79999280000004,53.69999820000001,3.9362549800796813,1919.7828,0.19035463719694876,0.8
2010,Basyang,Romblon,53.1500008,53.1500008,0.1610702578187295,8171.5464,0.0007198707425753391,0.5
2010,Basyang,Samar,45.99999975,45.99999975,0.11663344488749644,9168.86935976,0.0004182102231447062,0.5
2010,Basyang,Sarangani,16.059999180000002,64.23999672000001,0.040495820455414194,33915.220170700006,4.432301608195521e-05,0.20000000000000004
2010,Basyang,Siquijor,5.1799999880000005,20.719999952000002,0.04326081962288158,13828.017600000001,7.67207839793291e-05,0.2
2010,Basyang,Sorsogon,91.68000008000001,22.920000020000003,0.24644422437857239,5541.976501080001,0.0016598555882586714,0.8
2010,Basyang,South Cotabato,5.800000020000001,23.200000080000002,0.03482506621830159,26228.359865320002,4.0197813367590065e-05,0.2
2010,Basyang,Southern Leyte,50.6499994,50.6499994,0.059692493216762135,12844.8936,0.00012909714351594013,0.5
2010,Basyang,Sultan Kudarat,5.71999966,22.87999864,0.030767069401517282,22421.0448,3.61047043548314e-05,0.2
2010,Basyang,Sulu,5.639999980000001,22.559999920000003,0.036792391935796205,31756.068000000003,3.9666544396128684e-05,0.2
2010,Basyang,Surigao del Norte,4.48000024,17.92000096,0.06997639685026875,17751.837600000003,0.0001393469225018287,0.2
2010,Basyang,Surigao del Sur,9.679999900000002,38.71999960000001,0.05980373687725849,20355.2172,0.0001027708492173144,0.2
2010,Basyang,Tarlac,137.59999200000001,34.399998000000004,0.42150077168706757,5309.88446478,0.0038056100814589607,0.8
2010,Basyang,Tawi-Tawi,10.219999880000001,40.879999520000005,0.03522270477710334,38998.146296540006,3.3522066649977965e-05,0.2
2010,Basyang,Zambales,135.99999888,33.99999972,1.475147928994083,6641.351999999999,0.02247687397443064,0.8000000000000002
2010,Basyang,Zamboanga Sibugay,7.6199997600000025,30.47999904000001,0.038824348490846795,20804.713200000002,5.3145255349253596e-05,0.2
2010,Basyang,Zamboanga del Norte,18.8000002,75.2000008,0.04847042771706797,19744.43103774,7.612241945731701e-05,0.2
2010,Basyang,Zamboanga del Sur,8.560000440000001,34.240001760000006,0.03847488445042819,19943.7084,5.355092877209529e-05,0.2
2010,Caloy,Abra,32.2499982,32.2499982,0.10492051476154428,7295.9039999999995,0.0004001429659428102,0.5
2010,Caloy,Agusan del Norte,16.23999962,64.95999848,0.038528428093645484,21499.2,5.1681139928032223e-05,0.2
2010,Caloy,Agusan del Sur,11.360000040000003,45.44000016000001,0.0351668169522092,22393.2384,4.415265463093646e-05,0.20000000000000004
2010,Caloy,Aklan,32.44999935,32.44999935,0.057194101217168475,8688.0592215,0.00014731061496989808,0.5
2010,Caloy,Albay,44.149999,44.149999,0.14154843940008108,8579.844,0.000578437883109498,0.5
2010,Caloy,Antique,48.4500046,48.4500046,0.05660377358490566,13901.846399999999,0.00011456304993446275,0.5
2010,Caloy,Apayao,16.25000015,16.25000015,0.12113834258099157,9419.3628866,0.0004367593856573246,0.5
2010,Caloy,Aurora,137.359996,34.339999,0.8939670322973797,3793.07494144,0.014040528413935096,0.8
2010,Caloy,Basilan,12.999999939999999,51.999999759999994,0.022446262126688224,20077.322399999997,2.3771219668543165e-05,0.2
2010,Caloy,Bataan,115.67998616,28.91999654,0.5873715124816447,2170.44,0.009901305709937235,0.8
2010,Caloy,Batanes,8.1199998,32.4799992,0.07185107232282179,21785.544,0.00013084203940293745,0.20000000000000004
2010,Caloy,Batangas,70.3999976,17.5999994,0.15992316004322246,4411.051200000001,0.0009716338216746439,0.8
2010,Caloy,Benguet,179.6000088,44.9000022,0.2890847072200114,5683.8096,0.002083730478293388,0.8
2010,Caloy,Biliran,39.449999,39.449999,0.05741892235500797,10721.1924,0.00013334178468308835,0.5
2010,Caloy,Bohol,25.099999479999997,100.39999791999999,0.03929882293380584,15676.0272,6.237085065813439e-05,0.2
2010,Caloy,Bukidnon,15.08000032,60.32000128,0.03421594550793863,23016.333599999998,4.179442712391318e-05,0.2
2010,Caloy,Bulacan,79.27999840000001,19.819999600000003,0.6958981376709099,1222.71835858,0.017196619466061255,0.8000000000000002
2010,Caloy,Cagayan,10.69999975,10.69999975,0.12425093681256162,8604.742125320001,0.00047484267706451855,0.5
2010,Caloy,Camarines Norte,65.19999904000001,16.299999760000002,0.26382237701349587,4974.7752,0.0019422337795221942,0.7999999999999999
2010,Caloy,Camarines Sur,107.1199968,26.7799992,0.1669445446019175,6117.07622724,0.0008789773840085535,0.8
2010,Caloy,Camiguin,11.75999982,47.03999928,0.037505423238315724,17887.3906198,5.4426448601932034e-05,0.2
2010,Caloy,Capiz,51.50000185,51.50000185,0.06027626622017581,9917.5824,0.0001491488672750666,0.5
2010,Caloy,Catanduanes,37.099999499999996,37.099999499999996,0.1577927470702224,7378.308000000001,0.0007347767849964665,0.5
2010,Caloy,Cavite,89.84,22.46,0.300489283315744,3233.16339354,0.0029387938252935183,0.8
2010,Caloy,Cebu,12.400000060000002,49.60000024000001,0.042019070193395465,13007.826,7.572455484552671e-05,0.2
2010,Caloy,Cotabato,16.759999760000003,67.03999904000001,0.025978987583572113,23043.023999999998,2.7628340894767073e-05,0.2
2010,Caloy,Davao Occidental,9.559999640000001,38.239998560000004,0.02961424892031377,30848.72915974,2.9058306601016364e-05,0.2
2010,Caloy,Davao Oriental,21.2200008,84.8800032,0.028932724294739413,27927.2268,2.949393384599348e-05,0.2
2010,Caloy,Davao de Oro,13.38000088,53.52000352,0.029035144899514975,23760.0108,3.215009673042298e-05,0.2
2010,Caloy,Davao del Norte,10.480000400000002,41.920001600000006,0.031856318825380175,26662.7376,3.487807942007948e-05,0.20000000000000004
2010,Caloy,Davao del Sur,11.82000028,47.28000112,0.027617527924389346,26369.28,2.830702924796832e-05,0.2
2010,Caloy,Dinagat Islands,7.299999980000002,29.199999920000007,0.05479625812589187,21762.432000000004,8.715759780849079e-05,0.2
2010,Caloy,Eastern Samar,37.24999985,37.24999985,0.06628711295477152,14767.06585702,0.00014088825817708023,0.5
2010,Caloy,Guimaras,9.9399995,39.759998,0.05187622923685082,13653.7992,0.0001014130828539112,0.2
2010,Caloy,Ifugao,114.24000032,28.56000008,0.18421361016351015,5293.70606196,0.001096302309287455,0.8
2010,Caloy,Ilocos Norte,48.0500003,48.0500003,0.10857908847184987,11662.8336,0.0003328134520761926,0.5
2010,Caloy,Ilocos Sur,32.2499982,32.2499982,0.10392531773703745,7366.0356,0.0003925598694409317,0.5
2010,Caloy,Iloilo,32.25000025,32.25000025,0.053647838119770926,11811.99553127,0.00011469726073969423,0.5
2010,Caloy,Isabela,45.40000095,45.40000095,0.15682145524174246,6810.8044158,0.00075792266274225,0.5
2010,Caloy,Kalinga,16.25000015,16.25000015,0.14003722739499275,8143.5950374,0.0005843204310710526,0.5
2010,Caloy,La Union,46.72000080000001,11.680000200000002,0.23956042735042735,6388.271674400001,0.0014804842436324836,0.8
2010,Caloy,Laguna,57.519999120000016,14.379999780000004,0.310229799851742,3579.6816,0.0029283943554271647,0.8
2010,Caloy,Lanao del Norte,19.05999994,76.23999976,0.030834729377385347,19410.4368,3.893703992635615e-05,0.2
2010,Caloy,Lanao del Sur,39.90000012,159.60000048,0.03292763238127759,22112.46,4.025469350925885e-05,0.2
2010,Caloy,Leyte,27.64999965,27.64999965,0.06632683985342586,15794.675025019998,0.0001363363720904548,0.5
2010,Caloy,Maguindanao del Norte,12.54000018,50.16000072,0.031812743418145766,27362.97267307,3.4357531742308086e-05,0.2
2010,Caloy,Maguindanao del Sur,8.23999992,32.95999968,0.02712158271153906,25438.251600000003,2.8047948560187e-05,0.20000000000000004
2010,Caloy,Marinduque,57.360001600000004,14.340000400000001,0.1835610850499694,7024.32,0.0009455565754025265,0.8
2010,Caloy,Masbate,49.30000085,49.30000085,0.06884543741972313,8426.321650650001,0.00019762970930180273,0.5
2010,Caloy,Metro Manila,79.27999840000001,19.819999600000003,0.3828297108027493,2246.7671238899998,0.005095161200152834,0.8000000000000002
2010,Caloy,Misamis Occidental,19.520000420000002,78.08000168000001,0.03075063078216989,17783.064,4.0516660026736394e-05,0.20000000000000004
2010,Caloy,Misamis Oriental,29.499999400000004,117.99999760000001,0.03165121601179163,18909.0864,4.1029140576860356e-05,0.2
2010,Caloy,Mountain Province,47.45000265,47.45000265,0.18432170800815234,7422.30319966,0.0009254029612881386,0.5
2010,Caloy,Negros Occidental,17.1000003,68.4000012,0.053688112478169576,13915.56909139,0.00010576564172007934,0.2
2010,Caloy,Negros Oriental,26.480001520000002,105.92000608000001,0.041740073180647784,18381.4092,6.304070823646758e-05,0.2
2010,Caloy,Northern Samar,49.650001,49.650001,0.08130360205831905,9919.872000000001,0.0002337615454695796,0.5
2010,Caloy,Nueva Ecija,152.07999279999999,38.019998199999996,1.1648351648351645,1211.9615999999999,0.037793493814385605,0.7999999999999999
2010,Caloy,Nueva Vizcaya,82.95999760000001,20.739999400000002,0.2496796079909536,4360.248,0.001910836569384873,0.8000000000000002
2010,Caloy,Occidental Mindoro,24.100000450000003,24.100000450000003,0.09439085432468708,9657.74816126,0.00029647580956404144,0.5
2010,Caloy,Oriental Mindoro,59.400001,59.400001,0.1385881333910784,5956.128000000001,0.0006733475194406944,0.5
2010,Caloy,Palawan,23.92,95.68,0.043879503743687966,14447.159426699998,7.667173988174115e-05,0.2
2010,Caloy,Pampanga,115.67998616,28.91999654,1.8311291963377416,671.76,0.10309408251421265,0.8
2010,Caloy,Pangasinan,61.75999952,15.43999988,0.47999997122302157,5166.62969025,0.004693495629744702,0.8
2010,Caloy,Quezon,57.519999120000016,14.379999780000004,0.24183761918520658,4601.4911999999995,0.0017722956272109758,0.8
2010,Caloy,Quirino,61.51999760000001,15.379999400000003,0.19318027441923652,4158.4968,0.0013301349978516728,0.8
2010,Caloy,Rizal,109.20000399999999,27.300000999999998,0.3831209132533102,2470.9176798099998,0.004859797438437897,0.8
2010,Caloy,Romblon,35.8999997,35.8999997,0.11634083128019711,11327.2308,0.0003746447486038891,0.5
