Year,Storm,Province,Affected
2025,Mirasol,Aurora,203.0
2025,Mirasol,Camarines Sur,85.0
2025,Mirasol,Catanduanes,705.0
2025,Mirasol,Quirino,10.0
2025,Mirasol,Rizal,10.0
