Year,Storm,Province,Affected
2022,Henry,Abra,846.0
2022,Henry,Benguet,622.0
2022,Henry,Ifugao,0.0
2022,Henry,Ilocos Norte,86.0
2022,Henry,Ilocos Sur,532.0
2022,Henry,Kalinga,0.0
2022,Henry,La Union,121.0
2022,Henry,Pangasinan,222.0
2022,Henry,Zambales,13.0
