Year,Storm,Province,Affected
2023,Dodong,Antique,10471.0
2023,Dodong,Aurora,0.0
2023,Dodong,Bataan,329.0
2023,Dodong,Batangas,57.0
2023,Dodong,Bulacan,93228.0
2023,Dodong,Cavite,52.0
2023,Dodong,Guimaras,128.0
2023,Dodong,Iloilo,3995.0
2023,Dodong,La Union,174.0
2023,Dodong,Negros Occidental,8577.0
2023,Dodong,Nueva Ecija,0.0
2023,Dodong,Palawan,130.0
2023,Dodong,Pampanga,120377.0
2023,Dodong,Pangasinan,1078.0
2023,Dodong,Rizal,84.0
2023,Dodong,Tarlac,5.0
2023,Dodong,Zambales,6139.0
