Year,Storm,Province,Houses destroyed,Houses damaged,Total Houses
2023,Dodong,Antique,0.0,36.0,36.0
2023,Dodong,Aurora,0.0,0.0,0.0
2023,Dodong,Bataan,0.0,0.0,0.0
2023,Dodong,Batangas,0.0,0.0,0.0
2023,Dodong,Bulacan,0.0,0.0,0.0
2023,Dodong,Cavite,0.0,2.0,2.0
2023,Dodong,Guimaras,0.0,15.0,15.0
2023,Dodong,Iloilo,9.0,51.0,60.0
2023,Dodong,La Union,0.0,0.0,0.0
2023,Dodong,Negros Occidental,0.0,0.0,0.0
2023,Dodong,Nueva Ecija,0.0,0.0,0.0
2023,Dodong,Palawan,0.0,4.0,4.0
2023,Dodong,Pampanga,0.0,0.0,0.0
2023,Dodong,Pangasinan,0.0,0.0,0.0
2023,Dodong,Rizal,0.0,0.0,0.0
2023,Dodong,Tarlac,0.0,0.0,0.0
2023,Dodong,Zambales,0.0,0.0,0.0
